// W_1(k',q) for Xe_5p
// k'[keV]	q[keV]	W_1
4.97702	1.07227	0.0275408
4.97702	1.14976	0.031683
4.97702	1.23285	0.0364503
4.97702	1.32194	0.0419373
4.97702	1.41747	0.048253
4.97702	1.51991	0.0555231
4.97702	1.62975	0.0638923
4.97702	1.74753	0.0735282
4.97702	1.87382	0.0846243
4.97702	2.00923	0.0974072
4.97702	2.15443	0.112143
4.97702	2.31013	0.129154
4.97702	2.47708	0.148839
4.97702	2.65609	0.171717
4.97702	2.84804	0.19851
4.97702	3.05386	0.230296
4.97702	3.27455	0.268801
4.97702	3.51119	0.318918
4.97702	3.76494	0.38471
4.97702	4.03702	0.477785
4.97702	4.32876	0.618783
4.97702	4.64159	0.841888
4.97702	4.97702	1.20001
4.97702	5.3367	1.76208
4.97702	5.72237	2.58499
4.97702	6.13591	3.66199
4.97702	6.57933	4.8585
4.97702	7.0548	5.90592
4.97702	7.56463	6.50463
4.97702	8.11131	6.40656
4.97702	8.69749	5.70746
4.97702	9.32603	4.70336
4.97702	10	3.6438
4.97702	10.7227	2.69249
4.97702	11.4976	1.91164
4.97702	12.3285	1.30091
4.97702	13.2194	0.838318
4.97702	14.1747	0.502503
4.97702	15.1991	0.275208
4.97702	16.2975	0.137038
4.97702	17.4753	0.0655353
4.97702	18.7382	0.0370448
4.97702	20.0923	0.030566
4.97702	21.5443	0.0310081
4.97702	23.1013	0.0302527
4.97702	24.7708	0.0259798
4.97702	26.5609	0.0192666
4.97702	28.4804	0.0122392
4.97702	30.5386	0.00656751
4.97702	32.7455	0.00293114
4.97702	35.1119	0.00115802
4.97702	37.6494	0.000637077
4.97702	40.3702	0.000708612
4.97702	43.2876	0.000894712
4.97702	46.4159	0.000960164
4.97702	49.7702	0.000862032
4.97702	53.367	0.00065922
4.97702	57.2237	0.000433643
4.97702	61.3591	0.000245056
4.97702	65.7933	0.000118303
4.97702	70.548	5.04946e-05
4.97702	75.6463	2.4805e-05
4.97702	81.1131	2.22273e-05
4.97702	86.9749	2.80795e-05
4.97702	93.2603	3.37852e-05
4.97702	100	3.58834e-05
4.97702	107.227	3.41076e-05
4.97702	114.976	2.96396e-05
4.97702	123.285	2.39512e-05
4.97702	132.194	1.82251e-05
4.97702	141.747	1.31822e-05
4.97702	151.991	9.12953e-06
4.97702	162.975	6.08952e-06
4.97702	174.753	3.93067e-06
4.97702	187.382	2.46503e-06
4.97702	200.923	1.50695e-06
4.97702	215.443	9.00604e-07
4.97702	231.013	5.27452e-07
4.97702	247.708	3.03371e-07
4.97702	265.609	1.71684e-07
4.97702	284.804	9.57605e-08
4.97702	305.386	5.27242e-08
4.97702	327.455	2.86949e-08
4.97702	351.119	1.54566e-08
4.97702	376.494	8.24956e-09
4.97702	403.702	4.3671e-09
4.97702	432.876	2.29507e-09
4.97702	464.159	1.19836e-09
4.97702	497.702	6.22142e-10
4.97702	533.67	3.21349e-10
4.97702	572.237	1.65235e-10
4.97702	613.591	8.46238e-11
4.97702	657.933	4.31865e-11
4.97702	705.48	2.1971e-11
4.97702	756.463	1.1147e-11
4.97702	811.131	5.6418e-12
4.97702	869.749	2.84942e-12
4.97702	932.603	1.43643e-12
4.97702	1000	7.22941e-13
5.3367	1	0.0249415
5.3367	1.07227	0.028695
5.3367	1.14976	0.0330156
5.3367	1.23285	0.0379897
5.3367	1.32194	0.0437165
5.3367	1.41747	0.0503106
5.3367	1.51991	0.0579038
5.3367	1.62975	0.0666481
5.3367	1.74753	0.0767186
5.3367	1.87382	0.0883172
5.3367	2.00923	0.101678
5.3367	2.15443	0.117073
5.3367	2.31013	0.134821
5.3367	2.47708	0.155309
5.3367	2.65609	0.179016
5.3367	2.84804	0.206569
5.3367	3.05386	0.238855
5.3367	3.27455	0.277228
5.3367	3.51119	0.323922
5.3367	3.76494	0.386024
5.3367	4.03702	0.468887
5.3367	4.32876	0.589674
5.3367	4.64159	0.777309
5.3367	4.97702	1.0825
5.3367	5.3367	1.57902
5.3367	5.72237	2.35187
5.3367	6.13591	3.4494
5.3367	6.57933	4.79803
5.3367	7.0548	6.14104
5.3367	7.56463	7.09972
5.3367	8.11131	7.33564
5.3367	8.69749	6.74838
5.3367	9.32603	5.6823
5.3367	10	4.4626
5.3367	10.7227	3.32427
5.3367	11.4976	2.37333
5.3367	12.3285	1.62326
5.3367	13.2194	1.05218
5.3367	14.1747	0.634817
5.3367	15.1991	0.349755
5.3367	16.2975	0.174451
5.3367	17.4753	0.0822189
5.3367	18.7382	0.0443899
5.3367	20.0923	0.0350863
5.3367	21.5443	0.0353897
5.3367	23.1013	0.0348627
5.3367	24.7708	0.0302599
5.3367	26.5609	0.0226434
5.3367	28.4804	0.0144953
5.3367	30.5386	0.0078342
5.3367	32.7455	0.00351961
5.3367	35.1119	0.00138951
5.3367	37.6494	0.000743889
5.3367	40.3702	0.000810891
5.3367	43.2876	0.00102532
5.3367	46.4159	0.00110544
5.3367	49.7702	0.000996272
5.3367	53.367	0.000764152
5.3367	57.2237	0.000503928
5.3367	61.3591	0.000285449
5.3367	65.7933	0.00013813
5.3367	70.548	5.90281e-05
5.3367	75.6463	2.88345e-05
5.3367	81.1131	2.55714e-05
5.3367	86.9749	3.22085e-05
5.3367	93.2603	3.87713e-05
5.3367	100	4.12142e-05
5.3367	107.227	3.9201e-05
5.3367	114.976	3.40817e-05
5.3367	123.285	2.75494e-05
5.3367	132.194	2.09671e-05
5.3367	141.747	1.51672e-05
5.3367	151.991	1.05049e-05
5.3367	162.975	7.00699e-06
5.3367	174.753	4.52282e-06
5.3367	187.382	2.8363e-06
5.3367	200.923	1.73386e-06
5.3367	215.443	1.03616e-06
5.3367	231.013	6.06811e-07
5.3367	247.708	3.48998e-07
5.3367	265.609	1.97496e-07
5.3367	284.804	1.10152e-07
5.3367	305.386	6.06452e-08
5.3367	327.455	3.30044e-08
5.3367	351.119	1.77773e-08
5.3367	376.494	9.4878e-09
5.3367	403.702	5.02242e-09
5.3367	432.876	2.63938e-09
5.3367	464.159	1.37811e-09
5.3367	497.702	7.15441e-10
5.3367	533.67	3.69532e-10
5.3367	572.237	1.90007e-10
5.3367	613.591	9.73087e-11
5.3367	657.933	4.96594e-11
5.3367	705.48	2.52637e-11
5.3367	756.463	1.28174e-11
5.3367	811.131	6.48718e-12
5.3367	869.749	3.27634e-12
5.3367	932.603	1.65163e-12
5.3367	1000	8.31247e-13
5.72237	1	0.0257175
5.72237	1.07227	0.0295916
5.72237	1.14976	0.0340526
5.72237	1.23285	0.0391897
5.72237	1.32194	0.0451064
5.72237	1.41747	0.0519219
5.72237	1.51991	0.0597738
5.72237	1.62975	0.0688204
5.72237	1.74753	0.0792444
5.72237	1.87382	0.0912559
5.72237	2.00923	0.105098
5.72237	2.15443	0.121049
5.72237	2.31013	0.139434
5.72237	2.47708	0.160633
5.72237	2.65609	0.185103
5.72237	2.84804	0.213408
5.72237	3.05386	0.246294
5.72237	3.27455	0.284828
5.72237	3.51119	0.330673
5.72237	3.76494	0.386661
5.72237	4.03702	0.463266
5.72237	4.32876	0.566312
5.72237	4.64159	0.721421
5.72237	4.97702	0.970301
5.72237	5.3367	1.38308
5.72237	5.72237	2.06207
5.72237	6.13591	3.10512
5.72237	6.57933	4.52647
5.72237	7.0548	6.13798
5.72237	7.56463	7.52468
5.72237	8.11131	8.22759
5.72237	8.69749	7.90728
5.72237	9.32603	6.85832
5.72237	10	5.48611
5.72237	10.7227	4.13039
5.72237	11.4976	2.96966
5.72237	12.3285	2.04382
5.72237	13.2194	1.33379
5.72237	14.1747	0.810976
5.72237	15.1991	0.450169
5.72237	16.2975	0.225347
5.72237	17.4753	0.104883
5.72237	18.7382	0.0539371
5.72237	20.0923	0.0403971
5.72237	21.5443	0.0403234
5.72237	23.1013	0.0401421
5.72237	24.7708	0.0352779
5.72237	26.5609	0.0266772
5.72237	28.4804	0.0172305
5.72237	30.5386	0.00938969
5.72237	32.7455	0.00425068
5.72237	35.1119	0.00167798
5.72237	37.6494	0.000871844
5.72237	40.3702	0.000927539
5.72237	43.2876	0.00117424
5.72237	46.4159	0.00127272
5.72237	49.7702	0.00115214
5.72237	53.367	0.000886752
5.72237	57.2237	0.000586461
5.72237	61.3591	0.0003331
5.72237	65.7933	0.000161624
5.72237	70.548	6.91653e-05
5.72237	75.6463	3.35757e-05
5.72237	81.1131	2.94242e-05
5.72237	86.9749	3.69322e-05
5.72237	93.2603	4.44805e-05
5.72237	100	4.73293e-05
5.72237	107.227	4.50524e-05
5.72237	114.976	3.91901e-05
5.72237	123.285	3.16899e-05
5.72237	132.194	2.41237e-05
5.72237	141.747	1.74529e-05
5.72237	151.991	1.20887e-05
5.72237	162.975	8.06362e-06
5.72237	174.753	5.20479e-06
5.72237	187.382	3.26386e-06
5.72237	200.923	1.99513e-06
5.72237	215.443	1.19223e-06
5.72237	231.013	6.98175e-07
5.72237	247.708	4.01521e-07
5.72237	265.609	2.27205e-07
5.72237	284.804	1.26715e-07
5.72237	305.386	6.97605e-08
5.72237	327.455	3.79633e-08
5.72237	351.119	2.04473e-08
5.72237	376.494	1.09124e-08
5.72237	403.702	5.77631e-09
5.72237	432.876	3.03546e-09
5.72237	464.159	1.58487e-09
5.72237	497.702	8.22755e-10
5.72237	533.67	4.2495e-10
5.72237	572.237	2.18497e-10
5.72237	613.591	1.11897e-10
5.72237	657.933	5.71034e-11
5.72237	705.48	2.90503e-11
5.72237	756.463	1.47384e-11
5.72237	811.131	7.45931e-12
5.72237	869.749	3.76727e-12
5.72237	932.603	1.8991e-12
5.72237	1000	9.55785e-13
6.13591	1	0.0262187
6.13591	1.07227	0.0301724
6.13591	1.14976	0.0347264
6.13591	1.23285	0.0399725
6.13591	1.32194	0.0460171
6.13591	1.41747	0.0529833
6.13591	1.51991	0.0610129
6.13591	1.62975	0.07027
6.13591	1.74753	0.0809435
6.13591	1.87382	0.0932518
6.13591	2.00923	0.107445
6.13591	2.15443	0.123813
6.13591	2.31013	0.142688
6.13591	2.47708	0.164454
6.13591	2.65609	0.189558
6.13591	2.84804	0.218533
6.13591	3.05386	0.252035
6.13591	3.27455	0.29093
6.13591	3.51119	0.336468
6.13591	3.76494	0.390642
6.13591	4.03702	0.460246
6.13591	4.32876	0.550179
6.13591	4.64159	0.677815
6.13591	4.97702	0.875074
6.13591	5.3367	1.20083
6.13591	5.72237	1.7553
6.13591	6.13591	2.6691
6.13591	6.57933	4.05038
6.13591	7.0548	5.83345
6.13591	7.56463	7.65652
6.13591	8.11131	8.93004
6.13591	8.69749	9.12201
6.13591	9.32603	8.22924
6.13591	10	6.75388
6.13591	10.7227	5.16278
6.13591	11.4976	3.7452
6.13591	12.3285	2.59702
6.13591	13.2194	1.7085
6.13591	14.1747	1.04844
6.13591	15.1991	0.587456
6.13591	16.2975	0.295796
6.13591	17.4753	0.13638
6.13591	18.7382	0.0667404
6.13591	20.0923	0.0467648
6.13591	21.5443	0.0458614
6.13591	23.1013	0.0461613
6.13591	24.7708	0.0411583
6.13591	26.5609	0.0315095
6.13591	28.4804	0.0205637
6.13591	30.5386	0.0113131
6.13591	32.7455	0.00516663
6.13591	35.1119	0.00204115
6.13591	37.6494	0.00102662
6.13591	40.3702	0.0010606
6.13591	43.2876	0.00134374
6.13591	46.4159	0.0014653
6.13591	49.7702	0.00133329
6.13591	53.367	0.00103027
6.13591	57.2237	0.000683633
6.13591	61.3591	0.000389495
6.13591	65.7933	0.00018957
6.13591	70.548	8.1258e-05
6.13591	75.6463	3.91737e-05
6.13591	81.1131	3.38661e-05
6.13591	86.9749	4.23327e-05
6.13591	93.2603	5.10135e-05
6.13591	100	5.43417e-05
6.13591	107.227	5.17737e-05
6.13591	114.976	4.50648e-05
6.13591	123.285	3.64553e-05
6.13591	132.194	2.77585e-05
6.13591	141.747	2.00856e-05
6.13591	151.991	1.39133e-05
6.13591	162.975	9.28086e-06
6.13591	174.753	5.99038e-06
6.13591	187.382	3.75635e-06
6.13591	200.923	2.29606e-06
6.13591	215.443	1.37198e-06
6.13591	231.013	8.03379e-07
6.13591	247.708	4.61993e-07
6.13591	265.609	2.61406e-07
6.13591	284.804	1.4578e-07
6.13591	305.386	8.02516e-08
6.13591	327.455	4.367e-08
6.13591	351.119	2.35198e-08
6.13591	376.494	1.25515e-08
6.13591	403.702	6.64365e-09
6.13591	432.876	3.49111e-09
6.13591	464.159	1.82271e-09
6.13591	497.702	9.46196e-10
6.13591	533.67	4.88692e-10
6.13591	572.237	2.51265e-10
6.13591	613.591	1.28676e-10
6.13591	657.933	6.56644e-11
6.13591	705.48	3.3405e-11
6.13591	756.463	1.69474e-11
6.13591	811.131	8.5772e-12
6.13591	869.749	4.33181e-12
6.13591	932.603	2.18366e-12
6.13591	1000	1.09899e-12
6.57933	1	0.0263935
6.57933	1.07227	0.030378
6.57933	1.14976	0.0349687
6.57933	1.23285	0.0402593
6.57933	1.32194	0.0463579
6.57933	1.41747	0.05339
6.57933	1.51991	0.0615004
6.57933	1.62975	0.0708569
6.57933	1.74753	0.0816538
6.57933	1.87382	0.0941153
6.57933	2.00923	0.1085
6.57933	2.15443	0.125107
6.57933	2.31013	0.144277
6.57933	2.47708	0.166405
6.57933	2.65609	0.191943
6.57933	2.84804	0.221411
6.57933	3.05386	0.255426
6.57933	3.27455	0.294735
6.57933	3.51119	0.34032
6.57933	3.76494	0.3936
6.57933	4.03702	0.456896
6.57933	4.32876	0.539259
6.57933	4.64159	0.646567
6.57933	4.97702	0.802287
6.57933	5.3367	1.05041
6.57933	5.72237	1.47381
6.57933	6.13591	2.20729
6.57933	6.57933	3.42265
6.57933	7.0548	5.20621
6.57933	7.56463	7.36138
6.57933	8.11131	9.28644
6.57933	8.69749	10.2403
6.57933	9.32603	9.75649
6.57933	10	8.30056
6.57933	10.7227	6.47932
6.57933	11.4976	4.76026
6.57933	12.3285	3.33065
6.57933	13.2194	2.21258
6.57933	14.1747	1.37238
6.57933	15.1991	0.77781
6.57933	16.2975	0.395105
6.57933	17.4753	0.181194
6.57933	18.7382	0.0845291
6.57933	20.0923	0.05465
6.57933	21.5443	0.0520687
6.57933	23.1013	0.0529808
6.57933	24.7708	0.0480387
6.57933	26.5609	0.037313
6.57933	28.4804	0.0246471
6.57933	30.5386	0.0137088
6.57933	32.7455	0.00632458
6.57933	35.1119	0.00250349
6.57933	37.6494	0.00121605
6.57933	40.3702	0.0012125
6.57933	43.2876	0.00153627
6.57933	46.4159	0.00168687
6.57933	49.7702	0.00154403
6.57933	53.367	0.00119861
6.57933	57.2237	0.000798368
6.57933	61.3591	0.000456477
6.57933	65.7933	0.00022295
6.57933	70.548	9.57506e-05
6.57933	75.6463	4.58096e-05
6.57933	81.1131	3.89914e-05
6.57933	86.9749	4.85021e-05
6.57933	93.2603	5.84839e-05
6.57933	100	6.23797e-05
6.57933	107.227	5.9493e-05
6.57933	114.976	5.1821e-05
6.57933	123.285	4.19404e-05
6.57933	132.194	3.19446e-05
6.57933	141.747	2.31186e-05
6.57933	151.991	1.60156e-05
6.57933	162.975	1.06835e-05
6.57933	174.753	6.8956e-06
6.57933	187.382	4.32379e-06
6.57933	200.923	2.64275e-06
6.57933	215.443	1.57902e-06
6.57933	231.013	9.24546e-07
6.57933	247.708	5.31631e-07
6.57933	265.609	3.00785e-07
6.57933	284.804	1.67729e-07
6.57933	305.386	9.23279e-08
6.57933	327.455	5.02383e-08
6.57933	351.119	2.70557e-08
6.57933	376.494	1.44376e-08
6.57933	403.702	7.64163e-09
6.57933	432.876	4.01535e-09
6.57933	464.159	2.09632e-09
6.57933	497.702	1.08819e-09
6.57933	533.67	5.62013e-10
6.57933	572.237	2.88956e-10
6.57933	613.591	1.47974e-10
6.57933	657.933	7.55105e-11
6.57933	705.48	3.84132e-11
6.57933	756.463	1.94878e-11
6.57933	811.131	9.86278e-12
6.57933	869.749	4.98101e-12
6.57933	932.603	2.51089e-12
6.57933	1000	1.26367e-12
7.0548	1	0.0261917
7.0548	1.07227	0.0301507
7.0548	1.14976	0.0347136
7.0548	1.23285	0.0399743
7.0548	1.32194	0.0460415
7.0548	1.41747	0.0530412
7.0548	1.51991	0.0611198
7.0548	1.62975	0.0704468
7.0548	1.74753	0.0812193
7.0548	1.87382	0.0936654
7.0548	2.00923	0.10805
7.0548	2.15443	0.124679
7.0548	2.31013	0.143904
7.0548	2.47708	0.16613
7.0548	2.65609	0.191823
7.0548	2.84804	0.22151
7.0548	3.05386	0.255798
7.0548	3.27455	0.295387
7.0548	3.51119	0.341119
7.0548	3.76494	0.394074
7.0548	4.03702	0.455813
7.0548	4.32876	0.528931
7.0548	4.64159	0.625787
7.0548	4.97702	0.752093
7.0548	5.3367	0.938968
7.0548	5.72237	1.24717
7.0548	6.13591	1.79001
7.0548	6.57933	2.75165
7.0548	7.0548	4.33743
7.0548	7.56463	6.59376
7.0548	8.11131	9.09578
7.0548	8.69749	10.9534
7.0548	9.32603	11.2886
7.0548	10	10.1122
7.0548	10.7227	8.14579
7.0548	11.4976	6.08781
7.0548	12.3285	4.31118
7.0548	13.2194	2.89575
7.0548	14.1747	1.81974
7.0548	15.1991	1.04555
7.0548	16.2975	0.537545
7.0548	17.4753	0.246512
7.0548	18.7382	0.110163
7.0548	20.0923	0.0648414
7.0548	21.5443	0.0590478
7.0548	23.1013	0.0606415
7.0548	24.7708	0.0560634
7.0548	26.5609	0.0442951
7.0548	28.4804	0.0296754
7.0548	30.5386	0.0167153
7.0548	32.7455	0.0078025
7.0548	35.1119	0.00309919
7.0548	37.6494	0.00145121
7.0548	40.3702	0.00138629
7.0548	43.2876	0.00175439
7.0548	46.4159	0.00194157
7.0548	49.7702	0.00178939
7.0548	53.367	0.0013965
7.0548	57.2237	0.000934263
7.0548	61.3591	0.000536341
7.0548	65.7933	0.000263004
7.0548	70.548	0.000113208
7.0548	75.6463	5.37117e-05
7.0548	81.1131	4.49122e-05
7.0548	86.9749	5.55439e-05
7.0548	93.2603	6.70189e-05
7.0548	100	7.15888e-05
7.0548	107.227	6.83568e-05
7.0548	114.976	5.95909e-05
7.0548	123.285	4.82552e-05
7.0548	132.194	3.67669e-05
7.0548	141.747	2.66139e-05
7.0548	151.991	1.84388e-05
7.0548	162.975	1.23003e-05
7.0548	174.753	7.93901e-06
7.0548	187.382	4.97779e-06
7.0548	200.923	3.04227e-06
7.0548	215.443	1.81758e-06
7.0548	231.013	1.06414e-06
7.0548	247.708	6.11842e-07
7.0548	265.609	3.46137e-07
7.0548	284.804	1.93003e-07
7.0548	305.386	1.06232e-07
7.0548	327.455	5.77993e-08
7.0548	351.119	3.11255e-08
7.0548	376.494	1.66083e-08
7.0548	403.702	8.79005e-09
7.0548	432.876	4.61856e-09
7.0548	464.159	2.41113e-09
7.0548	497.702	1.25155e-09
7.0548	533.67	6.4636e-10
7.0548	572.237	3.3231e-10
7.0548	613.591	1.7017e-10
7.0548	657.933	8.68351e-11
7.0548	705.48	4.41731e-11
7.0548	756.463	2.24095e-11
7.0548	811.131	1.13413e-11
7.0548	869.749	5.72758e-12
7.0548	932.603	2.8872e-12
7.0548	1000	1.45303e-12
7.56463	1	0.0255694
7.56463	1.07227	0.0294397
7.56463	1.14976	0.0339026
7.56463	1.23285	0.0390503
7.56463	1.32194	0.0449904
7.56463	1.41747	0.0518479
